sample_id,label,max_abs,final_abs,mean_abs,std_response,zero_crossings
overdamped-080,overdamped,1.0124187144520824,0.0386414186836239,0.09193516111533066,0.20572793945851636,37
overdamped-081,overdamped,0.9964281748586266,0.0045369923629039,0.0948831204036253,0.21072968222720914,41
overdamped-082,overdamped,0.9797546171078332,0.0115931070336965,0.0965206903060872,0.2076851980111056,36
overdamped-083,overdamped,1.0299047419720788,0.0262467069096932,0.09862420138525868,0.21333140901048814,40
overdamped-084,overdamped,1.0223973369063482,0.0453380018793647,0.10837717392036889,0.2204490552508402,31
overdamped-085,overdamped,1.0022597657622383,0.0214445187301049,0.10801705981084689,0.21221639186744243,36
overdamped-086,overdamped,1.0178376347848328,0.0109663869400348,0.09142768661993828,0.20448117021362805,48
overdamped-087,overdamped,1.0248234187971317,0.0250946476024572,0.1036885623472744,0.21119502961526473,35
overdamped-088,overdamped,0.9891752498380691,0.010728270949394,0.10471467929803083,0.21580103386637128,37
overdamped-089,overdamped,1.0133627397494258,0.0524958303719263,0.09268376285617544,0.2025285577593744,48
overdamped-090,overdamped,0.9718704329404512,0.0198264454629099,0.1135938884739196,0.2165301526222452,33
overdamped-091,overdamped,0.9938836417000496,0.0195481150963981,0.08889088658860349,0.20340136586495663,37
overdamped-092,overdamped,0.9969082515322636,0.0259072083933988,0.12048316941980813,0.22118498112260496,27
overdamped-093,overdamped,1.0007845264908235,0.0457644278258124,0.09081550000784362,0.20612304967584033,35
overdamped-094,overdamped,1.0371346841981268,0.047307624400058,0.1181296362519523,0.2223230906324754,36
overdamped-095,overdamped,1.01026201589834,0.0509958582227354,0.1169742863892918,0.21992512632153577,36
overdamped-096,overdamped,1.0036988155735251,0.0109498533649866,0.12360060538194916,0.22373585564749132,23
overdamped-097,overdamped,1.0553800417836738,0.0131646417487767,0.1154055836143957,0.22231120394364795,42
overdamped-098,overdamped,1.0225768425320547,0.050818582343986,0.1130713220157296,0.21649416616751913,41
overdamped-099,overdamped,0.9915076055853403,0.020826234083844,0.11236802400926374,0.21787372629696403,37
